,Volume,Flow
0,2.811057750160876e-10,0.02897412038973794
1,5.62058672162264e-10,0.02895836296957294
2,8.428586921969896e-10,0.028942605627583953
3,1.123505837548041e-09,0.028926848535830618
4,1.4040001041705313e-09,0.028911091027162893
5,1.684341489004831e-09,0.02889533320313323
6,1.9645299879276865e-09,0.028879574954111722
7,2.244565595944624e-09,0.028863816190300123
8,2.524448308014218e-09,0.02884805690685892
9,2.8041781214209607e-09,0.02883229734352504
10,3.08375503401324e-09,0.028816537558420344
11,3.3631790555585504e-09,0.028800778780070268
12,3.6424501923598385e-09,0.02878502065137729
13,3.921568452906444e-09,0.028769263397697045
14,4.200533849596403e-09,0.028753507421906604
15,4.4793463871987716e-09,0.028737751937672
16,4.758006075504994e-09,0.028721997462660694
17,5.0365129208492e-09,0.02870624364052042
18,5.31486692994987e-09,0.02869049051086709
19,5.593068110056257e-09,0.028674738128408452
20,5.871116458774465e-09,0.02865898549920633
21,6.149011975985371e-09,0.028643232857725867
22,6.42675466875563e-09,0.02862748094461932
23,6.704344544992357e-09,0.028611729846514437
24,6.981781619921267e-09,0.02859598031775388
25,7.259065906138684e-09,0.028580232087320884
26,7.536197414597232e-09,0.02856448498579621
27,7.813176160714622e-09,0.028548739473405145
28,8.090002158602265e-09,0.02853299541550453
29,8.36667542087532e-09,0.028517252657873145
30,8.6431959580228e-09,0.028501510981364844
31,8.919563783985092e-09,0.028485770741719235
32,9.195778907675325e-09,0.02847003142076741
33,9.471841334865014e-09,0.028454292694696688
34,9.74775107548192e-09,0.02843855499189986
35,1.0023508139341318e-08,0.028422818300782266
36,1.0299112538088588e-08,0.028407082809977
37,1.057456429286181e-08,0.028391349497914754
38,1.0849863428567171e-08,0.028375618752981523
39,1.1125009982478024e-08,0.028359891849885778
40,1.1400003997055926e-08,0.028344169323385352
41,1.1674845521640793e-08,0.028328451882446575
42,1.1949534610519039e-08,0.02831274003691406
43,1.2224071315493264e-08,0.028297033530776367
44,1.249845568320779e-08,0.02828133183236046
45,1.2772687754051888e-08,0.028265634296944918
46,1.3046767566611787e-08,0.028249940738687664
47,1.3320695153709045e-08,0.02823425056341221
48,1.3594470535823533e-08,0.02821856249903704
49,1.3868093725585911e-08,0.028202875736528476
50,1.4141564729581933e-08,0.02818718965282662
51,1.4414883552703002e-08,0.028171504073291147
52,1.4688050192790534e-08,0.028155818271266047
53,1.4961064643563482e-08,0.028140131821841566
54,1.5233926905093968e-08,0.028124445379850406
55,1.5506636978063324e-08,0.0281087590080855
56,1.577919486345776e-08,0.0280930727379713
