,Volume,Flow
0,5.968729487722303e-10,0.034484337858111586
1,1.1934318464061313e-09,0.03446619355188837
2,1.789676698050943e-09,0.03444804954316254
3,2.385607512572959e-09,0.034429906046686845
4,2.981224298301404e-09,0.034411763031432195
5,3.576527059535245e-09,0.03439362026455033
6,4.171515799248693e-09,0.03437547766950361
7,4.766190525874243e-09,0.034357335561644234
8,5.3605512528607934e-09,0.034339194230795074
9,5.9545979983556405e-09,0.03432105394840606
10,6.548330782396979e-09,0.0343029148237239
11,7.14174962330996e-09,0.03428477675777744
12,7.734854535112905e-09,0.0342666395017395
13,8.327645526889001e-09,0.034248502770482706
14,8.920122604370358e-09,0.03423036637039869
15,9.512285772924717e-09,0.03421223028043599
16,1.0104135042817139e-08,0.034194094783537195
17,1.069567043213598e-08,0.0341759603316931
18,1.1286891963473268e-08,0.03415782718510387
19,1.1877799660658216e-08,0.03413969541524719
20,1.2468393546608697e-08,0.03412156496947107
21,1.3058673643230212e-08,0.034103435789285166
22,1.3648639971377069e-08,0.03408530781395718
23,1.4238292549318684e-08,0.034067180894144754
24,1.4827631394634156e-08,0.03404905498996477
25,1.5416656524871815e-08,0.03403093009963974
26,1.6005367959550195e-08,0.03401280633699796
27,1.6593765719181603e-08,0.033994683759455184
28,1.7181849827152293e-08,0.03397656253305308
29,1.7769620307629205e-08,0.033958442702896
30,1.8357077185775142e-08,0.033940324326520055
31,1.8944220482643904e-08,0.03392220716652765
32,1.9531050215698847e-08,0.03390409101548092
33,2.0117566403349952e-08,0.03388597592807059
34,2.0703769066205356e-08,0.03386786203129561
35,2.128965822709591e-08,0.03384974945357304
36,2.1875233911297453e-08,0.03383163833616244
37,2.2460496144998352e-08,0.03381352873178457
38,2.3045444956529182e-08,0.0337954207642061
39,2.3630080374540287e-08,0.03377731445190143
40,2.421440242433569e-08,0.0337592096015366
41,2.4798411124553052e-08,0.03374110582796286
42,2.5382106487695938e-08,0.03372300277678267
43,2.5965488523521675e-08,0.03370490028933222
44,2.654855724202159e-08,0.03368679837913038
45,2.713131265771256e-08,0.03366869730764174
46,2.7713754789280663e-08,0.03365059731574082
47,2.829588365801996e-08,0.03363249855410451
48,2.8877699282240542e-08,0.033614400850334
49,2.9459201678617248e-08,0.03359630410995222
50,3.004039086441529e-08,0.033578208367068485
51,3.0621266859994343e-08,0.03356011380046467
52,3.120182968882602e-08,0.03354202058993342
53,3.178207937817003e-08,0.033523928954332455
54,3.236201595974652e-08,0.03350583915136277
55,3.294163947174196e-08,0.03348775155461709
56,3.352094995639631e-08,0.03346966639828445
57,3.409994745459688e-08,0.033451583604216864
58,3.467863200408129e-08,0.033433502990440615
59,3.525700364128587e-08,0.03341542448177391
60,3.583506240338129e-08,0.03339734812064203
61,3.641280833225657e-08,0.03337927417964845
62,3.6990241476903415e-08,0.03336120306915162
63,3.7567361889432274e-08,0.03334313496933558
64,3.8144169619050157e-08,0.033325069712455406
65,3.872066471051715e-08,0.033307007041589204
66,3.9296847202679154e-08,0.033288946615044716
67,3.987271713032868e-08,0.03327088819863849
68,4.044827452594668e-08,0.03325283165881919
69,4.102351942958486e-08,0.033234777432987146
70,4.1598451887359744e-08,0.03321672587153778
71,4.217307194382356e-08,0.033198676884093385
72,4.2747379638373015e-08,0.03318063017279442
73,4.332137500493126e-08,0.03316258542140522
74,4.389505807298106e-08,0.033144542373382956
75,4.446842887092035e-08,0.03312650096605218
76,4.504148743074102e-08,0.03310846140705191
77,4.561423379244788e-08,0.033090424159331035
78,4.6186668006016014e-08,0.03307238979891947
79,4.675879013070503e-08,0.033054358862233665
80,4.733060022981444e-08,0.033036331582676014
81,4.790209836306578e-08,0.03301830775353184
82,4.847328458448856e-08,0.03300028704594124
83,4.904415893943627e-08,0.03298226895865042
84,4.961472146381295e-08,0.03296425294571502
85,5.018497219051806e-08,0.03294623883354566
86,5.07549111538784e-08,0.03292822670460824
87,5.132453838787411e-08,0.032910216538872696
88,5.189385392406225e-08,0.032892208196346744
89,5.246285779358932e-08,0.032874201653310606
90,5.30315500329412e-08,0.03285619721824611
91,5.359993068462098e-08,0.032838195238797184
92,5.416799979531989e-08,0.03282019595693491
93,5.473575740856925e-08,0.03280219919009485
94,5.530320356026889e-08,0.03278420449736801
95,5.587033827716865e-08,0.03276621135011276
96,5.643716157721741e-08,0.032748219239854215
97,5.7003673478840864e-08,0.032730228194140565
98,5.7569874010223745e-08,0.03271223877679946
99,5.813576320568378e-08,0.03269425134216552
100,5.870134110294323e-08,0.03267626608693542
101,5.9266607742508434e-08,0.032658283171959145
102,5.983156316795906e-08,0.032640302774798916
103,6.039620742733102e-08,0.03262232515291407
104,6.096054057259312e-08,0.03260435053352551
105,6.152456265615392e-08,0.032586378942043165
106,6.208827372483592e-08,0.03256841005573056
107,6.265167382171372e-08,0.03255044365805383
108,6.321476298907439e-08,0.03253247970351229
109,6.37775412749559e-08,0.03251451852436442
110,6.434000873672976e-08,0.03249656065985656
111,6.490216544083178e-08,0.03247860663367876
112,6.546401145393174e-08,0.03246065645934561
113,6.602554683919152e-08,0.03244270993419123
114,6.658677165485638e-08,0.03242476677415884
115,6.714768595470633e-08,0.03240682672126427
116,6.770828979008641e-08,0.0323888896348305
117,6.826858321609629e-08,0.03237095573178165
118,6.882856629842349e-08,0.032353025623828226
119,6.938823910943507e-08,0.032335099696882565
120,6.994760171899786e-08,0.032317177806493125
121,7.05066541925944e-08,0.032299259699357895
122,7.106539659502437e-08,0.03228134533602577
123,7.16238289903068e-08,0.03226343467139193
124,7.218195143839905e-08,0.03224552747079543
125,7.273976399273278e-08,0.03222762335721298
